item_id,sku_code,category_id_array,category_product,product_name,category_name,brand_name,sale_price,list_price,discount_percentage,average_rating,total_reviews,sold_quantity,estimated_revenue,shop_name,shop_location
2901433847,2901433847_VNAMZ,"[""10100869"",""4741"",""6791"",""2375""]",6791,"Eye lutein cao việt quất, dầu gấc Bổ mắt, khô mắt thể lực giảm kém tập trung, giảm mỏi mắt, giảm trí nhớ bo",Eye,No Brand,85000,0,0,0,0,0,0,ShopHongThang,Vietnam
2632547662,2632547662_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,Viên sáng mắt Eyes Good (Hộp 30 viên),Eye,No Brand,180000,0,0,0,0,0,0,"Thực Phẩm Chức Năng, Mỹ Phẩm",Vietnam
2299415498,2299415498_VNAMZ,"[""10100869"",""4741"",""6791"",""2375""]",6791,"Alliwise Eye Vitamins Lutein, Zeaxanthin Supports Eye Strain, Dry Eyes, and Vision Health Carotenoid Blend",Eye,ALLIWISE,139000,199000,30,5,37,99,13761000,Alliwise FlagshipStore,China
2089696571,2089696571_VNAMZ,"[""10100869"",""4741"",""6791"",""2375""]",6791,"GPGP GreenPeople Eye Vitamins Lutein, Zeaxanthin & Blueberry Extract - Supports Eye Strain, Dry Eyes and Vision Health - Lutein Mix Capsules",Eye,GPGP GreenPeople,67660,155000,56,4.9,1471,4289,290193740,GPGP GreenPeople,China
2261633078,2261633078_VNAMZ,"[""10100869"",""4741"",""6791"",""2375""]",6791,"BEWORTHS Eye Vitamins Vitamin A Capsules 10,000 IU Supports Healthy Skin & Eyes, Antioxidant Activity & Immune System Function",Eye,BEWORTHS,119976,200000,40,5,120,386,46310736,BEWORTHS,China
1847235916,1847235916_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,Lutein Kingphar Eye Brightening Tablets (Box of 30 Tablets) - Enhances Vision,Eye,No Brand,88000,0,0,0,0,0,0,DoanhNguyen,Vietnam
2695731349,2695731349_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,Pure Aid Eye Drops Fast Red Eye Relief Eye Formula 15ml - Usa Product,Eye,Pure,290000,0,0,5,1,2,580000,USA Cosmetics Shop,Vietnam
2924278743,2924278743_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,"Nước nhỏ mắt dưỡng ẩm, giảm khô mắt, ngứa mắt EYES CARE 15ml",Eye,No Brand,55000,110000,50,0,0,0,0,Miumiushop9396,Vietnam
1446514344,1446514344_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,"[Genuine] Smile 40 Ex / Mild Eye Drops - Contains Vitamins A, E, B6 to Nourish Eyes, Prevent Blurry Vision, Eye Fatigue 15ml |   Domestic Japanese-Made Eye Drops",Eye,Lion King,72000,99000,27,5,8,115,8280000,TORII SHOP - Hàng Nhật chính hãng,Vietnam
2632978769,2632978769_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,Kem Dưỡng Mắt Laonmedi Radiant Youth Eye Cream Giảm Quầng Thâm Bọng Mắt Nếp Nhăn Chống Lão Hóa Hàn Quốc - Tuýp 40ml,Eye,No Brand,72000,80000,10,5,4,18,1296000,MARIE JAPAN,Vietnam
1156542703,1156542703_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Pearlescent silkworm eyeshadow pen lasting waterproof and not blooming Shiny pearlescent gel pen 15 color eye shadow pen,Eye,No Brand,15000,29800,50,4.9,135,683,10245000,rainbow love1688,China
1432152007,1432152007_VNAMZ,"[""8943"",""3504"",""13268"",""13337""]",13268,Tròng kính cận viễn loạn có độ Eye Center mắt kính chống ánh sáng xanh chống xước chống UV đổi màu đi nắng,Eye,EYE CENTER,278000,485000,43,5,4635,18464,5132992000,Mắt Kính Eye Center,Vietnam
2110640754,2110640754_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,[Hàn Quốc] Kem Dưỡng Mắt JIGOTT Collagen Eye Cream Giúp Da Săn Chắc Và Chống Lão Hóa 50ml,Eye,Jigott,165000,249000,34,5,29,122,20130000,Jigott,South Korea
3140903861,3140903861_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Bảng Phấn Mắt 9 Màu ""Chocolate"" – Ngọc Trai & Lì, Đa Năng & Bền Màu Cho Mọi Cô Gái! 🍫💖✨",Eye,No Brand,9000,13500,33,0,2,1466,13194000,6M6SPH.Selection,Vietnam
216263143,216263143_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,Bút Kẻ Mắt Nước Bút Kẻ Mắt Maycreate Eyeline Không Thấm Nước Nội Địa Trung - BUM STORE,Eye,No Brand,22000,0,0,4.8,2401,16551,364122000,BUM STORE.,Vietnam
2936487347,2936487347_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,Kẻ Mắt Kẻ Bọng Mắt Đầu Siêu Mảnh Eyeliner SVMY Trang Điểm Make Up Dễ Dàng Xinh Đẹp Chống Nước Lâu Trôi,Eye,SVMY,9900,15000,34,5,3,88,871200,MICOMI Cosmetics,Vietnam
3140997113,3140997113_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt Lấp Lánh Màu Sắc Dễ Thương Dành Cho Bạn Nữ,Eye,No Brand,8000,12000,33,0,23,16714,133712000,PTlG8cPR.Selection,Vietnam
3140957412,3140957412_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,12 màu sắc Eyeshadow Disk Sinh viên Pearlescent Shiny Matte Earth Màu bí ngô Bộ sưu tập,Eye,No Brand,13000,19500,33,5,20,5032,65416000,mjmuvm.Selection,Vietnam
2527626598,2527626598_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Phấn Mắt Dạng Lỏng OUOII Gilded Fantasy – Nhũ Nhẹ Lấp Lánh, Sequins Kim Tuyến, Hiệu Ứng Ngọc Trai, Trang Điểm Mắt Lì Mượt",Eye,No Brand,6400,15000,56,5,331,1552,9932800,3U5nMK.Selection,Vietnam
3140944596,3140944596_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt MISSLARA Cao Cấp 12 Màu Lâu Dài Mờ Trang Điểm Làm Đẹp Cho Mắt,Eye,No Brand,15000,22500,33,0,16,2250,33750000,ERSHIQI.Selection,Vietnam
2066438781,2066438781_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,bút phấn mắt 2 đầu,Eye,No Brand,26788,34900,23,4.9,1817,10027,268603276,shop nhà cún 1,Vietnam
3109123286,3109123286_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,Dorisna Rotate Eyeliner Stamp Integrated Black Brown Dual-Tip DIY Eyeliner Wing Stencil Waterproof Smudge-proof Eyeliner,Eye,No Brand,55200,110000,50,4.8,15,21,1159200,Dorisna,China
2508410545,2508410545_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt MISSLARA Cao Cấp 12 Màu Lâu Dài Mờ Trang Điểm Làm Đẹp Cho Mắt,Eye,No Brand,21200,29700,28,4.9,690,2250,47700000,ERSHIQI.Selection,Vietnam
2334752082,2334752082_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Phấn mắt nội địa trung 25 ô KAPEINE với những tone màu trendy xinh xắn Bảng màu mắt với bột phấn cực kì mịn - BUM STORE,Eye,No Brand,35000,0,0,4.9,108,422,14770000,BUM STORE.,Vietnam
886838433,886838433_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,MABREM Kem dưỡng mắt với peptide collagen chống nhăn chống lão hóa dưỡng ẩm giảm quầng thâm - INTL,Eye,MABREM,69000,144000,52,4.9,875,4246,292974000,MABREM Official Store,China
3056662724,3056662724_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Màu Phấn Mắt Hiệu Ứng Lì / Ánh Nhũ 40 Màu Sắc Kết Hợp S1-9LA-HOS-VN,Eye,HERORANGE,46000,92000,50,5,5,18,828000,Herorange Official Store,China
3085854152,3085854152_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Gel Nhũ Mắt ZVEV Highlight Kim Tuyến Lấp Lánh Rạng Rỡ, Phấn Mắt Bắt Sáng Bền Màu Lâu Trôi Cho Đôi Mắt Xinh Lung Linh",Eye,No Brand,25000,0,0,0,0,5,125000,BUM STORE.,Vietnam
2019990395,2019990395_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Bảng phấn mắt nhũ kim tuyến Sweet Mint 10 ô nhỏ gọn tiện dụng, Phấn mắt 10 ô Sweet Mint lên tone màu cực đẹp siêu xinh - BUM STORE",Eye,No Brand,40000,0,0,4.8,96,424,16960000,BUM STORE.,Vietnam
2541258268,2541258268_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Phấn mắt dạng thỏi hai đầu chống thấm nước và mồ hôi độ bóng cao Pink Coco,Eye,No Brand,15000,22500,33,4.9,87,345,5175000,TOSELA BEAUTY,Vietnam
1250417418,1250417418_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,[HCM]Bảng Phấn Mắt Nhũ 9 Ô Vuông DikaluLameila Baby - Tông Màu Nâu Cam Vàng Nhũ Siêu HOTTREND,Eye,No Brand,26000,46000,43,4.9,413,2306,59956000,YoonnaShop,Vietnam
559206079,559206079_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt Nee Cara Thái Lan Mini Fruits 4 Ô Màu Xinh Xắn,Eye,No Brand,57000,75000,24,5,21,76,4332000,6min1,Vietnam
2421278281,2421278281_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Bảng Phấn Mắt Nhũ Kim Tuyến Siêu Lì 7 Ô MEIBAOGE Nhũ Kim Tuyến Hiệu Ứng Ngọc Trai Đẹp Lung Linh, Kháng Nước, Lâu Trôi",Eye,OEM,50000,100000,50,4.8,94,319,15950000,Sức Sống Mới - Vẻ Đẹp Và Sức Khỏe,Vietnam
1945514019,1945514019_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,【ZNBY】 Phấn Mắt Màu Đất Mờ 25 Màu Ngọc Trai Tấm Phấn Mắt Lớn Giá Rẻ Tấm Phấn Mắt,Eye,BeautyBigbang,31441,60700,48,4.4,276,1041,32730081,ZenababyShop,China
2603703265,2603703265_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng màu mắt các tone cực sang chảnh,Eye,No Brand,32000,0,0,5,1,2,64000,Thienan cosmetic,Vietnam
2542488095,2542488095_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,"Bút Kẻ Mắt Đen Thời Trang – Lãng Mạn, Chống Thấm Mồ Hôi, Chống Nước, Dễ Dùng Hàng Ngày",Eye,No Brand,13000,19500,33,4.9,561,1840,23920000,TOSELA BEAUTY,Vietnam
2527239366,2527239366_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,Viên sáng mắt EYES GOOD chai 30 viên,Eye,No Brand,155000,0,0,0,0,1,155000,Nhà Thuốc Khánh Thư,Vietnam
1478374816,1478374816_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,[Read Description] Soft and Smooth Non-Oil-Proof Eyeliner with Applicator Cap,Eye,Kleancolor,24900,30000,17,5,296,1806,44969400,Beauty Store VN 90,Vietnam
1740670983,1740670983_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Nhũ Mắt Kim Tuyến Lameila Lấp Lánh Bền Màu Lâu Trôi Trang Điểm Mắt Tăng Độ Quyến Rũ A243,Eye,Lameila,13000,19800,34,4.9,751,7428,96564000,YoonnaShop,Vietnam
3140906879,3140906879_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Phong Cách Hàn Quốc Mờ Bảng Phấn Mắt 16 Màu Tự Nhiên Hiệu Ứng Ngọc Trai Trang Điểm Lâu Dài Giá Cả Phải Chăng Phát Sáng Mí Mắt Nhìn,Eye,No Brand,25000,32400,23,4.3,21,1411,35275000,ERSHIQI.Selection,Vietnam
1730171698,1730171698_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,HOÀN TIỀN 15% - Thỏi phấn mắt nhũ 2 màu LAMEILA lấp lánh không thấm nước lâu trôi (có nhiều màu khác nhau),Eye,No Brand,25000,34100,27,4.9,1118,7463,186575000,YoonnaShop,Vietnam
1248644948,1248644948_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt 9 Ô LAMEILA Soft Eye Shadow Hàng Nội Địa Trung Cao Cấp (SIÊU HOT),Eye,No Brand,25000,39800,37,4.9,328,1949,48725000,YoonnaShop,Vietnam
2500536584,2500536584_VNAMZ,"[""4405"",""4956"",""10100746""]",10100746,Huốc Nhỏ Mắt Chiết xuất việt quất Chính Hãng Cho Mắt Đau/Mắt Mờ/Khó Chịu Cho Mắt/Mắt Đỏ Mờ Mắt Ngứa Mắt,Eye,No Brand,64780,113800,43,5,88,248,16065440,Golden stars,Vietnam
3140986155,3140986155_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt 25 Màu Đất Mờ Thời Trang Giá Rẻ Size Lớn Phấn Mắt Có Nhũ Makeup Trang Điểm Bảng Mắt ILY,Eye,No Brand,30000,40100,25,0,21,8453,253590000,ERSHIQI.Selection,Vietnam
2338263116,2338263116_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Chính Hãng Không Trôi màu - Bảng phấn mắt 26 màu Frank Color Kèm Cọ Tích Hợp Phấn Má Highlight Tạo Khối Siêu Tiện Lợi Chống Thấm Nước Lâu Trôi Lên Màu Chuẩn,Eye,Frank,85000,170000,50,4.8,49,143,12155000,CHÍNH HANG - SIEU THI SUC KHOE VE DEP,Vietnam
2597068280,2597068280_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Phấn mắt Novo Soft Eye Shadow 9ô phong cảnh / mềm mịn,Eye,No Brand,69000,89000,22,0,0,0,0,Bebanlens - LENS MADE IN Korea,Vietnam
3227923990,3227923990_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 ml,Eye,Beauty of Joseon,98000,160000,39,0,0,2,196000,Cửa hàng chăm sóc da mặt,Vietnam
2629835254,2629835254_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,Hàn Quốc Huốc Nhỏ Mắt Lutein Cho Mắt Đau/Mắt Mờ/Khó Chịu Cho Mắt/Mắt Đỏ Mờ Mắt Ngứa Mắt,Eye,No Brand,64420,118200,45,5,33,73,4702660,Daisy Day,Vietnam
2527368361,2527368361_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,SWEET MINT Phấn mắt 10 màu ánh ngọc trai siêu lung linh màu đất lì,Eye,No Brand,25000,35000,28,4.8,337,1488,37200000,IjFgfR.Selection,Vietnam
2595048498,2595048498_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt BIYA Bốn Ô Sắc Trang Điểm Mắt Khói Phong Cách Âu Mỹ,Eye,No Brand,45000,49000,8,5,5,25,1125000,TG BEAUTY,Vietnam
1315547243,1315547243_VNAMZ,"[""4405"",""2277"",""2283""]",2283,Retinol 1.5% mulant bling & Eye toning & Anti-Aging & eye fine lines & reduce dark circles & Eye Care & double lines to resist sandwich 20g,Eye,VIBRANT GLAMOUR,159000,200000,21,4.9,1222,5368,853512000,VIBRANT GLAMOUR Official Store,China
2407813409,2407813409_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,( Chính hãng)Phấn mắt 18 ô trái đào của anylady siêu đẹp,Eye,No Brand,45000,0,0,0,0,0,0,kimhuecosmetic,Vietnam
2495977193,2495977193_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Bảng Phấn Mắt 6 Màu Z-Palette Hiệu Ứng Chuyển Sắc ""Pure Lust"" – Lì, Nhũ Mịn & Lấp Lánh",Eye,No Brand,25000,32200,22,4.7,1592,11600,290000000,ERSHIQI.Selection,Vietnam
3048427202,3048427202_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,Bút Kẻ Mắt 2 Đầu Tiện Lợi Eyeliner SVMY Có Đầu Khuôn Kẻ Mắt Dễ Dàng Trang Điểm Make Up Chống Nước Lâu Trôi,Eye,No Brand,17800,25000,28,5,7,82,1459600,MICOMI Cosmetics.Selection,Vietnam
2761333815,2761333815_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt 25 Màu Sắc,Eye,No Brand,30000,42000,28,4.8,79,424,12720000,ERSHIQI.Selection,Vietnam
2654251398,2654251398_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,Kem mắt thâm quầng mắt chính hãng giảm thâm mắt kem mắt chống lão hóa dưỡng mắt thâm kẻ mắt Làm sáng vùng da mắt làm săn chắc da chống oxy hóa dưỡng ẩm 3 lọ cho một liệu trình,Eye,No Brand,64620,119380,46,5,33,60,3877200,ALPHA COFFEE,Vietnam
3187051107,3187051107_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,L'Oréal | Anti-Wrinkle Dark Circles Eye Cream 7.5ML,Eye,L'Oréal,153000,198000,23,5,0,459,70227000,Global Selected Brands,China
2038170665,2038170665_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,Focallure Ultra Thin Eyeliner Pencil 1.7mm Soft Smooth Long Lasting Waterproof 0.1g,Eye,Focallure,60720,115000,47,4.9,1321,2750,166980000,Focallure Cosmetic,Vietnam
2394271963,2394271963_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,"The Originote Dark Eye Cream Reduces Dark Circles, Eye Care, Brightens Eye Area, Moisturizes and Plumps Serum 15g",Eye,The Originote,85000,149000,43,4.9,678,2103,178755000,The Originote VN,Vietnam
2846176657,2846176657_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,Nhỏ mắt Sakura Keshi Nhật Bản 10 ml,Eye,No Brand,113000,145000,22,4.9,17,54,6102000,Dtx. vn,Vietnam
3101711295,3101711295_VNAMZ,"[""4405"",""4956"",""10100746""]",10100746,"[CHÍNH HÃNG] Nước nhỏ mắt PC Sante chống bức xạ máy tính 12ml bảo vệ mắt cho người hay dùng máy tính, điện thoại | Nhỏ mắt Sante PC hàng Nhật hãng Santen chống tia bức xạ, ánh sáng xanh",Eye,No Brand,99000,150000,34,5,2,18,1782000,Si.cosmetics.Store,Vietnam
2650830219,2650830219_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,"Kem Xóa Tan Bọng Mắt, Thâm Quầng Openeyes Của Mỹ - Xoá Tan Bọng Mắt Dưỡng Da Vùng Mắt, Hút Nếp Nhăn, Trẻ Hóa",Eye,OEM,129000,250000,48,5,93,342,44118000,Hisoka Pharma,Vietnam
2609433310,2609433310_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt MEIBAOGE 7 Ô Nhũ Kim Tuyến Siêu Xinh Màu Đẹp Lung Linh Lâu Trôi,Eye,OEM,55000,78000,28,5,1,4,220000,LIM Cosmetic,Vietnam
2657969386,2657969386_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Nhũ Mắt Đơn Sắc Ánh Kim Tuyến Lấp Lánh Xixi Keep Progress Bulb's Plan Eyeshadow,Eye,Xixi,35000,0,0,4.9,50,195,6825000,TG BEAUTY,Vietnam
2309904694,2309904694_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Bảng Phấn Mắt Lameila 9 Ô Beautiful Color Bền Màu, Không Lem Trôi, Chất Phấn Mịn Mượt, Lên Màu Cực Chuẩn",Eye,Lameila,45000,83000,46,4.8,64,204,9180000,Sức Sống Mới - Vẻ Đẹp Và Sức Khỏe,Vietnam
2038152723,2038152723_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,FOCALLURE Bảng Phấn Mắt 9 Ô Lâu Trôi Chống Thấm Nước 9g,Eye,Focallure,99000,148000,33,4.9,223,980,97020000,Focallure Cosmetic,Vietnam
2681018629,2681018629_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Nhũ Mắt XIXI Highlight Phấn Mắt Đơn Sắc Bắt Sáng Mịn Lì Lâu Trôi SHUSHU COSMETICS,Eye,Xixi,26900,48000,44,5,1,28,753200,Shushu cosmetics,Vietnam
2416075654,2416075654_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,CHÍNH HÃNG - Bảng Phấn Mắt 6 Màu MUGE LEEN Tone Nâu Nude Có Nhũ Bắt Sáng Nhỏ Gọn Chống Thấm Nước Lâu Trôi,Eye,OEM,35000,60000,42,5,18,36,1260000,LIM Cosmetic,Vietnam
2169851749,2169851749_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,Bút Kẻ Mắt Dạng Lỏng SUAKE Không Thấm Nước Và Dầu Lâu Trôi Không Lem Lên Màu Cực Chuẩn,Eye,SUAKE,32000,51000,37,4.8,810,4618,147776000,Sức Sống Mới - Vẻ Đẹp Và Sức Khỏe,Vietnam
1334263224,1334263224_VNAMZ,"[""4405"",""4611"",""4654"",""4658""]",4654,"Focallure Eyeliner Pencil with 1.7mm Tip, Waterproof and Long-Lasting, 1g - Intl",Eye,Focallure,52000,124000,57,4.9,5372,44066,2291432000,FOCALLURE Beauty.VN,China
1660679944,1660679944_VNAMZ,"[""4405"",""2277"",""10100734"",""10100736""]",10100734,Mặt Nạ Mắt Zhiduo - Hộp 60 Miếng 80g Giúp Dưỡng Ẩm Làm Sáng Da Chống Lão Hóa Giúp Loại Bỏ Quầng Thâm Và Bọng Mắt.,Eye,No Brand,63000,120000,48,4.9,67,242,15246000,Sức Sống Mới - Vẻ Đẹp Và Sức Khỏe,Vietnam
2591463819,2591463819_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Mắt 10 Ô Gogo Tales Sweet Misty Eyeshadow Palette,Eye,No Brand,108000,0,0,0,0,0,0,Chíp Chíp Cosmetic,Vietnam
2732663245,2732663245_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,FOCALLURE Bảng Phấn Mắt 9 Ô Lâu Trôi Chống Thấm Nước,Eye,Focallure,99000,148000,33,4.9,21,141,13959000,Focallure Cosmetic,Vietnam
3195083253,3195083253_VNAMZ,"[""8943"",""3504"",""10100750"",""13572""]",10100750,JIFANPAUL | Anti-Blue Light Cat-Eye Reading Glasses for Women,Eye,JIFANPAUL,101000,0,0,4.5,5,15,1515000,JIFANPAUL  Global,China
2603681024,2603681024_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,( Chính hãng) Phấn mắt 13 ô any lady nội địa trung,Eye,No Brand,46000,0,0,0,0,0,0,Thienan cosmetic,Vietnam
2194507302,2194507302_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt 25 Ô XIAOYUMI BLACK DiKalu - Xixi NOVO 25 Màu Nhũ Lấp Lánh MS49,Eye,No Brand,80000,120000,33,0,0,0,0,Chang Anh,Vietnam
3126620884,3126620884_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Sheglam Crystal Jelly Glaze Stick Eyeshadow,Eye,SHEGLAM,286927,573853,50,5,2,7,2008489,SHEGLAM Official Store,China
3210802471,3210802471_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Odbo 9-Pan Sweet Munch Eyeshadow Palette Od2024,Eye,No Brand,171500,257250,33,0,0,0,0,Bách hóa Thái lan chính hãng,Vietnam
2552940199,2552940199_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Bảng Phấn Mắt Lấp Lánh Nhiều Màu, Lâu Trôi, Không Thấm Nước, Dễ Trang Điểm, Mắt Long Lanh.",Eye,OEM,25400,46660,46,5,55,61,1549400,Thế giới làm đẹp sakura,Vietnam
679942508,679942508_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Focallure Velvet Smooth Eyeshadow Pen Includes 12 Optional Colors, 2g",Eye,Focallure,47100,49105,4,4.7,546,5069,238749900,FOCALLURE Beauty.VN,China
2603555530,2603555530_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Phấn mắt 9 ô Lameila nội địa trung,Eye,No Brand,21000,0,0,0,0,0,0,Thienan cosmetic,Vietnam
2550338711,2550338711_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Focallure Eyeshadow Palette 9.6g Highly Pigmented Long Lasting Waterproof Moisturizing No Smudging,Eye,Focallure,229700,398000,42,4.9,509,1910,438727000,FOCALLURE Beauty.VN,China
2955321455,2955321455_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"[Nội Địa Thái] Phấn Mắt Odbo 5 Ô Eye Blush Crush Palette ODS04 Cho Mắt, Má Hồng Thái Lan 6g - Wincy Mart",Eye,No Brand,99000,109000,9,5,3,3,297000,Wincymart,Vietnam
3033555970,3033555970_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,[ETUDE] What's in My Eyes 2g,Eye,Etude house,103000,180000,43,0,2,5,515000,yaocos.kr,South Korea
2891630721,2891630721_VNAMZ,"[""4405"",""2277"",""10100734"",""10100735""]",10100734,Kem Mắt Dưỡng Hỗ Trợ Giảm Thâm Quầng Mắt Mary&May Tranexamic Acid + Glutathion Eye Cream,Eye,Mary&May,95580,118000,19,5,31,125,11947500,Mary&May Store,Vietnam
2689032431,2689032431_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt 3 Màu Judydoll Eyeshadow Palette 2.5g Hasaki Sản Phẩm Chính Hãng,Eye,JUDYDOLL,100000,164000,39,5,4,18,1800000,HASAKI BEAUTY,Vietnam
3213872836,3213872836_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,HISYI Sparkling Shimmer Eyeshadow Palette 9 Colors Highlighter Boosting Diamond Fragrance Makeup Student Suitable Natural,Eye,No Brand,11000,22000,50,0,0,204,2244000,Lazada Global,China
3126627882,3126627882_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,SHEGLAM Enigma Sparkly Eyeshadow,Eye,SHEGLAM,125195,250390,50,5,1,1,125195,SHEGLAM Official Store,China
2641217163,2641217163_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Bảng Phấn Mắt Focallure 15 Màu Tông Trang Điểm Tự Nhiên Cho Mắt Lâu Trôi 17.25g,Eye,Focallure,139920,276000,49,4.9,78,270,37778400,Focallure Cosmetic,Vietnam
2089916888,2089916888_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Baby Bright 3 In 1 Volume Long & Curl Mascara 8g,Eye,Baby Bright,109000,139000,22,5,23,107,11663000,Watsons,Vietnam
679892813,679892813_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Phấn mắt FOCALLURE dạng nhũ bền màu lâu trôi giúp đôi mắt long lanh nổi bật với 18 màu tùy chọn - INTL,Eye,Focallure,60300,90000,33,4.9,41,293,17667900,FOCALLURE Beauty.VN,China
2622206502,2622206502_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Thỏi phấn mắt nhũ 2 màu LAMEILA lấp lánh không thấm nước lâu trôi A241,Eye,No Brand,27800,39000,28,5,110,435,12093000,YoonnaShop.Selection,Vietnam
2495915176,2495915176_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Phong Cách Hàn Quốc Mờ Bảng Phấn Mắt 16 Màu Tự Nhiên Hiệu Ứng Ngọc Trai Trang Điểm Lâu Dài Giá Cả Phải Chăng Phát Sáng Mí Mắt Nhìn,Eye,No Brand,23100,32400,28,4.8,1666,9863,227835300,ERSHIQI.Selection,Vietnam
